client_id,age,job,marital,education,credit_default,mortgage
26625,31,unemployed,single,professional_course,0,2
26626,31,admin,married,university_degree,0,2
26627,30,blue_collar,married,basic_6y,0,1
26628,51,retired,married,basic_9y,0,1
26629,52,housemaid,married,basic_9y,0,1
26630,30,blue_collar,married,basic_6y,0,1
26631,41,admin,divorced,university_degree,0,1
26632,44,entrepreneur,married,university_degree,0,1
26633,37,admin,single,high_school,0,1
26634,29,admin,single,university_degree,0,1
26635,34,technician,married,professional_course,0,2
26636,31,technician,married,basic_6y,0,1
26637,31,blue_collar,single,basic_4y,0,1
26638,29,technician,single,professional_course,,2
26639,50,services,married,unknown,0,1
26640,30,technician,single,professional_course,0,2
26641,31,admin,married,university_degree,0,1
26642,46,unemployed,married,basic_9y,0,1
26643,41,services,married,high_school,,1
26644,36,unemployed,single,basic_9y,0,1
26645,30,admin,married,university_degree,0,1
26646,38,blue_collar,married,basic_4y,0,2
26647,39,blue_collar,married,high_school,0,1
26648,33,entrepreneur,married,university_degree,0,2
26649,29,technician,single,professional_course,,1
26650,30,unemployed,married,university_degree,0,2
26651,32,blue_collar,single,basic_4y,0,2
26652,39,management,divorced,university_degree,0,1
26653,43,technician,divorced,high_school,0,1
26654,33,unemployed,single,university_degree,0,1
26655,31,blue_collar,married,basic_9y,0,2
26656,33,blue_collar,married,basic_4y,,2
26657,53,management,married,university_degree,0,1
26658,33,blue_collar,married,basic_4y,,1
26659,36,services,single,high_school,0,2
26660,30,blue_collar,single,basic_9y,0,2
26661,41,admin,single,university_degree,0,1
26662,37,blue_collar,divorced,professional_course,0,1
26663,34,unemployed,married,high_school,0,
26664,32,technician,married,university_degree,0,2
26665,55,admin,married,university_degree,0,
26666,51,management,divorced,high_school,0,2
26667,32,student,single,university_degree,0,2
26668,39,blue_collar,married,basic_9y,,1
26669,56,housemaid,divorced,basic_4y,0,2
26670,37,blue_collar,divorced,professional_course,0,1
26671,29,technician,single,professional_course,,1
26672,34,blue_collar,married,basic_4y,0,2
26673,34,management,divorced,university_degree,0,2
26674,56,housemaid,divorced,basic_4y,0,1
26675,31,services,single,high_school,0,2
26676,32,management,single,university_degree,0,2
26677,41,blue_collar,married,basic_4y,0,2
26678,51,unemployed,divorced,high_school,,1
26679,56,retired,married,basic_4y,0,1
26680,34,self_employed,married,illiterate,0,1
26681,51,admin,divorced,university_degree,0,2
26682,46,admin,married,high_school,0,1
26683,32,blue_collar,single,basic_9y,0,1
26684,43,blue_collar,married,basic_9y,0,2
26685,41,blue_collar,married,basic_4y,0,2
26686,34,management,married,university_degree,0,2
26687,31,admin,married,university_degree,0,1
26688,38,blue_collar,married,basic_9y,0,1
26689,34,self_employed,married,illiterate,0,1
26690,34,unemployed,married,university_degree,0,1
26691,37,management,married,basic_9y,0,1
26692,32,blue_collar,divorced,basic_9y,0,1
26693,33,services,divorced,high_school,0,2
26694,33,technician,married,unknown,0,1
26695,29,admin,married,basic_9y,0,2
26696,31,blue_collar,single,high_school,0,1
26697,53,management,divorced,university_degree,0,1
26698,30,blue_collar,single,high_school,0,1
26699,37,blue_collar,married,basic_4y,0,1
26700,36,admin,single,university_degree,0,2
26701,33,admin,married,university_degree,0,1
26702,39,services,single,university_degree,,1
26703,53,housemaid,married,unknown,0,1
26704,40,services,married,basic_6y,0,2
26705,30,self_employed,single,university_degree,0,1
26706,31,technician,single,unknown,,2
26707,35,admin,single,university_degree,0,1
26708,30,admin,married,unknown,0,1
26709,35,admin,single,university_degree,0,1
26710,31,admin,single,university_degree,0,1
26711,35,admin,married,high_school,0,1
26712,37,technician,married,professional_course,0,1
26713,36,blue_collar,single,basic_6y,0,2
26714,32,admin,single,university_degree,0,2
26715,36,technician,single,university_degree,0,2
26716,46,blue_collar,married,basic_6y,0,2
26717,55,technician,single,university_degree,,1
26718,45,unemployed,divorced,basic_4y,,2
26719,32,admin,single,high_school,0,1
26720,56,technician,married,professional_course,0,2
26721,31,blue_collar,married,basic_9y,,2
26722,56,management,married,university_degree,0,1
26723,50,blue_collar,married,professional_course,0,1
26724,29,self_employed,single,high_school,0,1
26725,40,management,married,unknown,0,1
26726,43,technician,married,professional_course,0,1
26727,32,services,married,high_school,0,2
26728,34,student,divorced,university_degree,0,1
26729,42,blue_collar,married,basic_9y,0,1
26730,47,management,married,university_degree,0,1
26731,35,self_employed,single,professional_course,0,1
26732,31,services,single,high_school,0,1
26733,40,blue_collar,married,basic_6y,0,1
26734,31,technician,married,high_school,0,1
26735,31,services,single,high_school,0,2
26736,33,blue_collar,single,high_school,0,1
26737,46,management,married,university_degree,0,1
26738,32,admin,single,high_school,0,2
26739,31,admin,married,university_degree,0,2
26740,33,blue_collar,single,basic_9y,0,1
26741,53,self_employed,divorced,university_degree,0,2
26742,32,blue_collar,divorced,basic_9y,0,1
26743,34,blue_collar,married,basic_9y,0,1
26744,30,entrepreneur,married,professional_course,0,1
26745,32,admin,married,university_degree,0,1
26746,31,technician,single,professional_course,0,1
26747,49,unemployed,unknown,high_school,0,1
26748,35,admin,single,university_degree,0,1
26749,30,services,married,high_school,0,2
26750,42,blue_collar,divorced,basic_4y,,2
26751,51,unemployed,married,high_school,0,1
26752,30,admin,single,university_degree,0,2
26753,36,blue_collar,married,high_school,0,2
26754,52,technician,divorced,university_degree,0,1
26755,51,admin,divorced,university_degree,0,2
26756,34,self_employed,married,illiterate,0,1
26757,55,management,divorced,university_degree,0,1
26758,29,technician,single,professional_course,,2
26759,51,admin,divorced,university_degree,0,1
26760,39,entrepreneur,married,professional_course,0,1
26761,31,technician,single,professional_course,0,1
26762,48,admin,divorced,high_school,0,2
26763,30,blue_collar,married,basic_9y,0,1
26764,50,admin,single,university_degree,0,1
26765,32,admin,married,university_degree,0,1
26766,35,unemployed,married,basic_4y,0,2
26767,36,blue_collar,married,basic_9y,0,2
26768,40,blue_collar,single,basic_9y,0,1
26769,39,entrepreneur,married,university_degree,0,1
26770,39,management,married,unknown,0,2
26771,57,management,divorced,university_degree,,1
26772,30,admin,married,basic_9y,0,1
26773,51,unemployed,divorced,high_school,,1
26774,39,management,married,unknown,0,1
26775,54,housemaid,divorced,university_degree,0,1
26776,31,technician,single,unknown,,1
26777,31,admin,single,university_degree,0,1
26778,33,blue_collar,married,basic_9y,,1
26779,47,blue_collar,married,basic_6y,0,1
26780,39,admin,single,high_school,0,1
26781,29,services,married,basic_9y,0,1
26782,31,admin,married,university_degree,,1
26783,50,admin,married,basic_9y,0,2
26784,30,services,married,basic_9y,0,1
26785,33,admin,married,university_degree,0,1
26786,29,services,married,basic_9y,0,2
26787,30,blue_collar,single,unknown,0,1
26788,38,management,single,basic_9y,,1
26789,33,admin,single,university_degree,0,1
26790,41,blue_collar,married,basic_4y,0,2
26791,39,entrepreneur,married,university_degree,0,2
26792,29,unemployed,married,basic_4y,,1
26793,49,self_employed,married,university_degree,0,2
26794,42,entrepreneur,single,basic_4y,0,1
26795,45,technician,single,professional_course,0,1
26796,31,technician,married,professional_course,0,1
26797,29,entrepreneur,married,university_degree,0,1
26798,53,admin,divorced,high_school,0,1
26799,53,self_employed,single,university_degree,0,2
26800,46,entrepreneur,divorced,basic_9y,0,1
26801,49,services,married,basic_4y,0,2
26802,43,technician,married,high_school,0,1
26803,39,technician,married,university_degree,0,2
26804,38,entrepreneur,married,university_degree,0,1
26805,33,unemployed,single,university_degree,0,2
26806,51,self_employed,married,university_degree,0,1
26807,45,management,married,professional_course,0,1
26808,32,self_employed,single,university_degree,0,1
26809,30,technician,single,professional_course,0,1
26810,38,services,married,basic_6y,0,1
26811,44,self_employed,married,basic_9y,0,1
26812,39,services,single,university_degree,,1
26813,32,services,married,basic_4y,,2
26814,50,unemployed,married,high_school,0,2
26815,50,blue_collar,married,professional_course,0,2
26816,31,services,married,professional_course,0,2
26817,41,management,married,basic_9y,0,2
26818,30,technician,single,university_degree,0,2
26819,29,admin,single,high_school,0,1
26820,36,technician,single,professional_course,0,1
26821,36,technician,single,professional_course,0,1
26822,43,blue_collar,married,basic_6y,0,1
26823,46,technician,married,professional_course,0,2
26824,38,management,single,university_degree,0,1
26825,38,management,married,university_degree,0,2
26826,29,admin,single,university_degree,0,1
26827,30,blue_collar,married,basic_9y,0,1
26828,29,blue_collar,single,basic_4y,0,1
26829,36,services,married,high_school,0,1
26830,36,technician,single,professional_course,0,1
26831,33,services,married,high_school,,2
26832,33,admin,divorced,university_degree,0,1
26833,39,entrepreneur,married,professional_course,0,
26834,30,admin,single,university_degree,0,1
26835,33,admin,married,high_school,0,2
26836,52,management,married,university_degree,0,1
26837,33,admin,single,university_degree,0,2
26838,46,technician,divorced,professional_course,0,1
26839,35,blue_collar,married,basic_9y,,1
26840,34,entrepreneur,married,university_degree,0,1
26841,57,management,married,professional_course,,1
26842,43,technician,single,professional_course,,
26843,38,management,married,university_degree,0,1
26844,33,admin,married,university_degree,,1
26845,36,admin,single,university_degree,0,2
26846,31,admin,single,university_degree,0,2
26847,41,services,single,basic_9y,0,1
26848,33,admin,divorced,university_degree,0,1
26849,35,technician,married,university_degree,0,2
26850,39,services,single,high_school,0,2
26851,30,self_employed,married,professional_course,0,1
26852,36,blue_collar,married,basic_9y,0,1
26853,50,management,married,university_degree,0,1
26854,31,blue_collar,single,basic_9y,0,1
26855,31,services,divorced,high_school,0,1
26856,36,technician,married,professional_course,0,2
26857,33,admin,married,university_degree,0,
26858,30,services,married,high_school,0,1
26859,32,admin,married,university_degree,0,1
26860,41,management,divorced,basic_6y,0,1
26861,41,management,divorced,basic_6y,0,1
26862,41,management,divorced,basic_6y,0,2
26863,22,blue_collar,single,basic_4y,0,1
26864,35,admin,married,university_degree,0,2
26865,31,admin,single,university_degree,0,2
26866,30,technician,single,university_degree,0,2
26867,34,management,married,university_degree,0,1
26868,29,admin,single,university_degree,0,1
26869,39,management,married,university_degree,0,1
26870,52,services,married,basic_6y,0,1
26871,32,admin,single,university_degree,0,1
26872,35,management,single,unknown,0,1
26873,30,admin,single,high_school,0,2
26874,31,management,single,university_degree,0,2
26875,50,entrepreneur,married,university_degree,0,1
26876,46,blue_collar,married,basic_9y,,1
26877,56,services,married,high_school,0,2
26878,34,technician,single,university_degree,0,1
26879,45,management,single,basic_9y,0,1
26880,30,admin,single,university_degree,0,2
26881,58,retired,married,university_degree,0,
26882,30,services,single,high_school,0,2
26883,36,technician,divorced,professional_course,0,
26884,38,admin,divorced,university_degree,0,1
26885,36,admin,married,unknown,,1
26886,37,management,married,unknown,0,1
26887,35,admin,single,university_degree,0,1
26888,49,entrepreneur,married,high_school,,1
26889,30,admin,married,university_degree,0,2
26890,43,technician,married,professional_course,0,2
26891,46,blue_collar,married,basic_4y,,1
26892,33,admin,single,university_degree,0,2
26893,57,admin,divorced,university_degree,0,1
26894,29,admin,single,university_degree,0,1
26895,57,admin,divorced,university_degree,,2
26896,33,admin,single,university_degree,0,2
26897,36,self_employed,married,basic_9y,0,1
26898,30,admin,single,university_degree,0,1
26899,29,technician,single,university_degree,0,1
26900,36,self_employed,married,basic_9y,0,1
26901,39,services,married,high_school,0,1
26902,47,admin,married,high_school,0,2
26903,55,unemployed,married,university_degree,0,1
26904,55,blue_collar,divorced,basic_9y,0,1
26905,55,blue_collar,divorced,basic_6y,0,1
26906,54,management,married,university_degree,0,1
26907,55,admin,married,unknown,0,1
26908,29,blue_collar,married,professional_course,0,1
26909,31,services,divorced,high_school,0,1
26910,43,blue_collar,married,unknown,,1
26911,31,services,single,high_school,0,1
26912,32,services,married,basic_9y,,1
26913,29,admin,single,university_degree,0,1
26914,30,admin,single,university_degree,0,2
26915,30,admin,married,high_school,0,2
26916,37,unemployed,single,university_degree,0,2
26917,55,management,divorced,university_degree,0,2
26918,38,blue_collar,divorced,basic_4y,0,2
26919,46,management,single,university_degree,0,2
26920,29,services,married,high_school,,1
26921,30,services,married,high_school,0,1
26922,32,technician,single,university_degree,0,2
26923,41,services,married,professional_course,0,2
26924,32,admin,single,university_degree,0,2
26925,42,technician,married,university_degree,0,2
26926,31,admin,married,university_degree,0,1
26927,30,management,single,high_school,0,2
26928,39,blue_collar,married,basic_6y,0,1
26929,33,services,married,high_school,,2
26930,31,technician,married,basic_6y,0,1
26931,31,blue_collar,married,basic_4y,0,1
26932,35,blue_collar,divorced,basic_4y,0,2
26933,34,admin,divorced,university_degree,0,2
26934,30,technician,single,university_degree,0,2
26935,36,technician,married,high_school,0,1
26936,29,admin,single,high_school,0,1
26937,41,blue_collar,married,basic_6y,0,1
26938,33,management,single,university_degree,0,2
26939,52,blue_collar,married,basic_9y,0,2
26940,38,management,divorced,high_school,0,1
26941,33,admin,single,university_degree,0,1
26942,32,blue_collar,married,basic_4y,,1
26943,30,blue_collar,single,high_school,0,2
26944,49,management,divorced,basic_6y,0,2
26945,46,admin,divorced,university_degree,0,
26946,34,admin,married,high_school,0,2
26947,35,admin,single,university_degree,0,2
26948,31,blue_collar,married,basic_9y,0,2
26949,55,admin,married,basic_9y,0,1
26950,45,unemployed,married,basic_9y,0,2
26951,54,entrepreneur,divorced,university_degree,0,1
26952,41,admin,divorced,university_degree,0,2
26953,52,admin,married,university_degree,0,1
26954,42,services,married,basic_6y,0,2
26955,59,blue_collar,married,basic_9y,0,1
26956,29,services,single,professional_course,0,1
26957,51,admin,divorced,university_degree,0,2
26958,48,admin,married,university_degree,0,2
26959,29,self_employed,married,university_degree,0,2
26960,32,blue_collar,single,basic_9y,0,2
26961,48,entrepreneur,divorced,university_degree,0,1
26962,33,admin,single,university_degree,0,1
26963,31,management,single,university_degree,0,2
26964,36,services,married,basic_9y,,1
26965,30,technician,single,university_degree,0,2
26966,31,blue_collar,single,basic_4y,0,1
26967,58,admin,divorced,university_degree,0,2
26968,41,services,single,basic_9y,0,2
26969,30,admin,single,university_degree,0,1
26970,30,unemployed,married,unknown,0,1
26971,43,unemployed,single,unknown,0,1
26972,36,management,married,university_degree,0,2
26973,40,entrepreneur,unknown,high_school,0,1
26974,30,services,married,high_school,0,1
26975,50,unemployed,unknown,basic_9y,0,2
26976,34,technician,married,high_school,0,1
26977,37,unemployed,single,university_degree,0,1
26978,51,self_employed,married,university_degree,0,1
26979,36,admin,divorced,university_degree,0,2
26980,31,services,single,high_school,0,1
26981,36,admin,single,high_school,0,2
26982,45,technician,divorced,university_degree,0,1
26983,31,services,married,basic_6y,0,2
26984,46,blue_collar,single,basic_4y,0,2
26985,38,admin,single,high_school,0,1
26986,32,services,married,basic_9y,0,2
26987,33,admin,married,university_degree,0,2
26988,31,services,married,high_school,0,2
26989,32,admin,married,university_degree,0,2
26990,38,blue_collar,married,basic_9y,0,2
26991,45,blue_collar,married,basic_6y,0,1
26992,39,admin,married,university_degree,0,1
26993,42,management,married,high_school,0,1
26994,36,services,single,high_school,0,1
26995,34,self_employed,single,basic_9y,0,2
26996,33,admin,married,university_degree,0,2
26997,39,blue_collar,married,basic_6y,0,1
26998,31,entrepreneur,single,university_degree,0,2
26999,30,blue_collar,married,high_school,0,1
27000,42,technician,married,professional_course,0,2
27001,29,management,married,university_degree,0,2
27002,35,admin,single,high_school,0,1
27003,42,technician,single,professional_course,0,1
27004,56,services,married,high_school,,1
27005,56,admin,divorced,university_degree,0,2
27006,42,blue_collar,single,professional_course,0,2
27007,31,technician,married,university_degree,0,2
27008,51,admin,married,university_degree,0,1
27009,42,management,married,basic_6y,0,1
27010,57,admin,divorced,university_degree,,1
27011,54,retired,divorced,university_degree,0,2
27012,44,blue_collar,married,basic_6y,0,1
27013,37,blue_collar,married,basic_9y,0,1
27014,45,admin,divorced,university_degree,0,1
27015,33,admin,married,university_degree,0,1
27016,56,technician,married,professional_course,,1
27017,58,retired,divorced,professional_course,0,2
27018,46,admin,single,high_school,0,1
27019,50,management,divorced,university_degree,0,1
27020,44,admin,married,university_degree,0,1
27021,31,unemployed,single,basic_4y,0,1
27022,32,admin,married,university_degree,0,1
27023,40,technician,single,university_degree,0,2
27024,43,services,single,high_school,,2
27025,36,technician,single,unknown,0,2
27026,38,admin,divorced,basic_9y,0,2
27027,41,blue_collar,single,basic_9y,,1
27028,33,admin,single,university_degree,0,1
27029,47,technician,married,university_degree,0,1
27030,33,technician,single,university_degree,0,2
27031,58,admin,married,high_school,0,1
27032,31,admin,married,university_degree,0,1
27033,33,admin,married,university_degree,0,
27034,48,management,married,university_degree,0,1
27035,32,admin,single,university_degree,0,2
27036,49,management,married,university_degree,0,2
27037,45,admin,divorced,professional_course,0,1
27038,54,admin,married,high_school,0,1
27039,30,blue_collar,married,basic_9y,0,1
27040,32,self_employed,married,university_degree,0,1
27041,50,blue_collar,married,university_degree,,2
27042,49,services,married,high_school,,2
27043,57,management,married,university_degree,0,1
27044,50,blue_collar,divorced,professional_course,0,1
27045,53,self_employed,married,university_degree,0,1
27046,38,admin,divorced,basic_9y,0,2
27047,29,self_employed,married,university_degree,0,1
27048,57,management,married,university_degree,0,2
27049,58,retired,married,professional_course,0,2
27050,49,management,married,university_degree,0,1
27051,37,admin,married,university_degree,0,1
27052,57,housemaid,married,basic_4y,0,1
27053,36,admin,married,university_degree,0,1
27054,48,management,married,university_degree,0,2
27055,43,admin,single,university_degree,0,1
27056,30,admin,single,high_school,0,1
27057,45,technician,divorced,basic_9y,0,2
27058,40,management,married,university_degree,0,1
27059,31,admin,single,high_school,0,1
27060,54,admin,divorced,university_degree,,2
27061,36,admin,married,university_degree,0,2
27062,29,technician,single,university_degree,0,1
27063,51,self_employed,married,university_degree,,2
27064,48,admin,divorced,high_school,0,2
27065,57,admin,divorced,university_degree,,2
27066,32,student,single,professional_course,0,1
27067,58,retired,married,professional_course,,2
27068,34,admin,married,university_degree,0,
27069,29,services,single,high_school,0,1
27070,38,admin,divorced,high_school,0,1
27071,44,management,single,university_degree,,1
27072,29,services,single,high_school,0,1
27073,37,services,married,high_school,0,1
27074,42,technician,married,university_degree,0,1
27075,30,blue_collar,married,basic_9y,0,1
27076,55,technician,married,professional_course,0,2
27077,56,technician,married,professional_course,0,1
27078,55,technician,married,professional_course,0,2
27079,43,services,single,high_school,,2
27080,31,blue_collar,married,basic_6y,0,2
27081,53,self_employed,married,university_degree,0,1
27082,34,admin,married,university_degree,0,2
27083,29,technician,single,professional_course,0,2
27084,45,technician,married,professional_course,0,1
27085,30,services,single,high_school,0,2
27086,36,technician,single,unknown,0,2
27087,47,self_employed,married,basic_9y,,1
27088,37,admin,married,professional_course,0,2
27089,45,admin,divorced,high_school,0,2
27090,30,services,single,university_degree,0,1
27091,34,management,married,university_degree,0,1
27092,53,entrepreneur,married,basic_6y,0,1
27093,45,management,married,university_degree,0,1
27094,48,blue_collar,married,professional_course,0,1
27095,49,technician,married,basic_4y,0,1
27096,29,admin,single,professional_course,0,2
27097,47,management,married,university_degree,0,2
27098,32,technician,single,professional_course,0,1
27099,33,technician,single,university_degree,0,1
27100,58,admin,married,university_degree,,2
27101,35,admin,single,university_degree,0,1
27102,39,admin,single,unknown,0,2
27103,35,admin,single,university_degree,0,1
27104,37,technician,divorced,high_school,0,2
27105,36,technician,single,unknown,0,1
27106,47,self_employed,married,basic_9y,,1
27107,43,management,single,high_school,0,2
27108,42,admin,divorced,university_degree,0,1
27109,50,management,divorced,university_degree,0,1
27110,39,admin,single,university_degree,0,1
27111,55,admin,married,high_school,0,1
27112,42,admin,married,university_degree,0,2
27113,30,admin,single,university_degree,0,1
27114,52,admin,married,university_degree,,1
27115,43,services,married,basic_6y,0,1
27116,29,technician,single,professional_course,0,1
27117,31,unemployed,single,university_degree,0,1
27118,48,blue_collar,married,basic_4y,,1
27119,35,admin,divorced,university_degree,0,2
27120,48,blue_collar,married,professional_course,0,2
27121,45,technician,married,basic_9y,,2
27122,48,blue_collar,married,basic_4y,,2
27123,44,services,married,high_school,,1
27124,43,admin,divorced,high_school,0,2
27125,47,blue_collar,married,basic_4y,,2
27126,29,technician,single,high_school,0,1
27127,40,management,married,university_degree,0,2
27128,40,management,married,university_degree,0,1
27129,29,admin,married,high_school,0,1
27130,55,admin,married,high_school,0,2
27131,45,blue_collar,married,basic_9y,0,1
27132,52,admin,married,university_degree,,1
27133,43,management,single,high_school,0,1
27134,29,entrepreneur,married,high_school,0,1
27135,40,management,married,university_degree,0,1
27136,32,admin,married,university_degree,0,1
27137,33,blue_collar,single,basic_4y,0,2
27138,31,admin,single,high_school,0,1
27139,57,unemployed,married,university_degree,0,1
27140,38,blue_collar,married,basic_6y,,1
27141,57,admin,married,university_degree,0,1
27142,48,admin,married,university_degree,0,2
27143,34,entrepreneur,married,high_school,0,2
27144,32,technician,single,university_degree,0,1
27145,57,housemaid,married,basic_4y,0,2
27146,45,technician,single,university_degree,0,1
27147,50,blue_collar,divorced,professional_course,0,1
27148,52,admin,divorced,university_degree,0,1
27149,42,entrepreneur,married,university_degree,0,1
27150,30,admin,married,university_degree,0,2
27151,40,management,married,university_degree,0,1
27152,38,blue_collar,single,basic_6y,0,1
27153,34,admin,divorced,university_degree,0,2
27154,50,technician,married,basic_9y,0,2
27155,51,technician,married,high_school,0,1
27156,49,admin,married,unknown,0,1
27157,44,self_employed,married,university_degree,0,2
27158,38,services,married,high_school,0,1
27159,57,management,divorced,professional_course,0,1
27160,46,technician,divorced,university_degree,0,1
27161,36,services,married,basic_6y,,2
27162,36,admin,married,university_degree,0,1
27163,40,blue_collar,divorced,basic_9y,0,2
27164,40,blue_collar,divorced,basic_9y,0,2
27165,31,admin,single,high_school,0,2
27166,34,management,single,university_degree,0,1
27167,55,admin,single,university_degree,,2
27168,50,admin,married,university_degree,0,1
27169,53,unemployed,married,basic_4y,0,1
27170,52,technician,married,basic_9y,0,1
27171,42,management,married,basic_6y,0,2
27172,50,technician,divorced,university_degree,0,1
27173,40,blue_collar,divorced,basic_9y,0,2
27174,57,admin,divorced,university_degree,,2
27175,51,technician,single,basic_9y,0,1
27176,44,admin,married,university_degree,0,1
27177,57,housemaid,married,basic_4y,0,1
27178,57,management,divorced,professional_course,0,1
27179,50,blue_collar,married,basic_9y,0,1
27180,49,blue_collar,married,basic_9y,0,1
27181,40,blue_collar,divorced,basic_9y,0,1
27182,36,entrepreneur,divorced,high_school,0,1
27183,37,blue_collar,married,basic_6y,0,2
27184,32,admin,single,university_degree,0,1
27185,31,unemployed,single,basic_4y,0,1
27186,29,entrepreneur,single,basic_4y,0,2
27187,54,technician,married,high_school,,1
27188,40,blue_collar,divorced,basic_9y,0,1
27189,44,housemaid,married,high_school,0,2
27190,50,admin,married,university_degree,0,1
27191,39,self_employed,single,high_school,0,1
27192,45,services,single,high_school,,1
27193,57,blue_collar,married,basic_9y,,1
27194,44,services,married,high_school,,1
27195,57,technician,married,professional_course,0,1
27196,46,admin,married,university_degree,0,1
27197,41,admin,divorced,high_school,0,1
27198,31,unemployed,single,basic_4y,0,2
27199,54,retired,married,basic_4y,0,2
27200,33,blue_collar,single,basic_4y,0,1
27201,52,retired,married,university_degree,0,2
27202,50,technician,married,university_degree,,1
27203,46,admin,married,university_degree,0,1
27204,57,housemaid,married,basic_4y,0,2
27205,55,technician,single,professional_course,0,1
27206,37,management,married,university_degree,0,1
27207,40,management,married,university_degree,0,1
27208,29,technician,single,high_school,0,1
27209,31,admin,single,high_school,0,1
27210,33,technician,single,university_degree,0,2
27211,34,technician,divorced,university_degree,0,1
27212,40,management,married,high_school,0,2
27213,34,admin,married,university_degree,0,2
27214,52,unemployed,married,university_degree,0,2
27215,31,unemployed,single,basic_4y,0,2
27216,46,management,married,basic_9y,0,1
27217,50,admin,married,university_degree,0,2
27218,41,technician,married,university_degree,0,1
27219,31,admin,single,university_degree,0,1
27220,29,technician,single,professional_course,0,2
27221,52,services,married,basic_9y,,1
27222,31,services,single,university_degree,,
27223,32,admin,divorced,university_degree,0,2
27224,51,management,married,university_degree,0,1
27225,31,technician,single,university_degree,0,1
27226,49,technician,married,basic_4y,0,2
27227,55,entrepreneur,married,university_degree,0,2
27228,57,management,married,university_degree,0,1
27229,49,self_employed,married,university_degree,,1
27230,57,management,married,university_degree,0,1
27231,48,admin,married,high_school,0,1
27232,40,blue_collar,married,high_school,0,1
27233,33,admin,single,university_degree,0,2
27234,58,admin,married,university_degree,0,2
27235,40,admin,married,university_degree,0,2
27236,34,technician,divorced,university_degree,0,2
27237,31,admin,single,high_school,0,1
27238,36,blue_collar,single,basic_9y,0,1
27239,52,entrepreneur,married,university_degree,0,1
27240,40,technician,single,university_degree,0,1
27241,50,management,divorced,university_degree,0,2
27242,53,blue_collar,married,basic_4y,,1
27243,39,services,married,high_school,0,1
27244,37,management,married,university_degree,0,1
27245,57,unemployed,married,university_degree,0,1
27246,48,admin,married,university_degree,0,1
27247,29,services,single,high_school,0,1
27248,47,technician,married,university_degree,0,2
27249,57,unemployed,married,university_degree,0,1
27250,58,admin,married,university_degree,0,2
27251,48,admin,married,university_degree,0,2
27252,50,admin,divorced,university_degree,0,1
27253,57,management,divorced,university_degree,0,
27254,29,technician,single,professional_course,0,1
27255,32,management,married,university_degree,0,2
27256,37,entrepreneur,married,professional_course,0,2
27257,56,services,married,high_school,,1
27258,45,admin,divorced,university_degree,0,1
27259,52,technician,divorced,university_degree,,2
27260,50,technician,married,university_degree,0,1
27261,45,self_employed,married,university_degree,0,2
27262,52,admin,married,high_school,0,2
27263,54,retired,divorced,university_degree,0,2
27264,37,admin,married,unknown,0,1
27265,33,self_employed,single,university_degree,0,1
27266,34,admin,married,university_degree,0,1
27267,38,blue_collar,married,basic_9y,0,1
27268,32,admin,single,university_degree,0,
27269,55,retired,married,high_school,0,2
27270,38,management,married,university_degree,0,2
27271,52,technician,married,basic_9y,0,1
27272,32,entrepreneur,single,basic_9y,0,2
27273,49,blue_collar,married,basic_9y,0,1
27274,30,admin,single,university_degree,0,1
27275,52,technician,married,basic_9y,0,1
27276,31,admin,single,high_school,0,2
27277,49,admin,married,high_school,0,1
27278,47,technician,married,high_school,,1
27279,32,technician,single,professional_course,0,1
27280,53,blue_collar,married,basic_4y,0,1
27281,50,admin,married,high_school,0,1
27282,39,technician,married,high_school,0,2
27283,37,admin,married,university_degree,0,1
27284,58,retired,married,professional_course,,2
27285,57,housemaid,married,basic_4y,0,1
27286,44,blue_collar,married,basic_6y,0,1
27287,44,admin,married,university_degree,0,2
27288,42,admin,married,university_degree,0,2
27289,41,housemaid,married,high_school,0,1
27290,37,admin,single,university_degree,0,1
27291,44,self_employed,divorced,professional_course,0,1
27292,55,admin,married,unknown,,2
27293,43,admin,single,university_degree,0,1
27294,51,housemaid,married,high_school,0,2
27295,33,admin,married,university_degree,0,1
27296,36,blue_collar,married,basic_9y,0,1
27297,31,admin,single,university_degree,0,2
27298,49,blue_collar,married,basic_6y,0,1
27299,34,admin,married,university_degree,0,2
27300,42,admin,married,high_school,0,2
27301,29,student,single,professional_course,0,2
27302,29,admin,single,university_degree,0,1
27303,52,technician,married,basic_9y,0,2
27304,48,blue_collar,divorced,basic_4y,0,1
27305,56,admin,divorced,high_school,0,1
27306,51,blue_collar,married,basic_9y,,1
27307,41,admin,single,university_degree,0,1
27308,37,admin,married,university_degree,0,1
27309,55,technician,single,professional_course,0,1
27310,58,admin,divorced,university_degree,0,2
27311,51,self_employed,married,university_degree,,
27312,45,blue_collar,married,basic_9y,0,2
27313,31,services,single,basic_9y,,1
27314,44,blue_collar,married,basic_6y,0,1
27315,56,unemployed,divorced,high_school,,1
27316,52,technician,married,professional_course,0,1
27317,35,admin,divorced,university_degree,0,1
27318,48,technician,married,professional_course,0,1
27319,32,management,married,university_degree,0,1
27320,57,admin,divorced,university_degree,,1
27321,45,admin,divorced,high_school,0,1
27322,39,admin,single,high_school,0,
27323,54,technician,married,high_school,,1
27324,47,admin,married,university_degree,0,1
27325,31,services,married,high_school,0,1
27326,48,services,married,professional_course,0,2
27327,55,admin,single,university_degree,,1
